index,GridID,TimeInterval,DataCount
15264,44.0,2012-11-03 05:00:00-2012-11-03 05:20:00,9
16907,65.0,2012-11-03 05:00:00-2012-11-03 05:20:00,6
12501,93.0,2012-11-03 05:00:00-2012-11-03 05:20:00,1
19306,99.0,2012-11-03 05:20:00-2012-11-03 05:40:00,1
17953,79.0,2012-11-03 05:20:00-2012-11-03 05:40:00,7
13439,18.0,2012-11-03 05:20:00-2012-11-03 05:40:00,3
8988,46.0,2012-11-03 05:20:00-2012-11-03 05:40:00,1
15116,42.0,2012-11-03 05:20:00-2012-11-03 05:40:00,16
14874,39.0,2012-11-03 05:20:00-2012-11-03 05:40:00,4
18275,84.0,2012-11-03 05:20:00-2012-11-03 05:40:00,32
16338,58.0,2012-11-03 05:20:00-2012-11-03 05:40:00,14
17882,78.0,2012-11-03 05:20:00-2012-11-03 05:40:00,8
9902,58.0,2012-11-03 05:20:00-2012-11-03 05:40:00,2
9600,54.0,2012-11-03 05:20:00-2012-11-03 05:40:00,1
16681,62.0,2012-11-03 05:20:00-2012-11-03 05:40:00,5
14507,34.0,2012-11-03 05:20:00-2012-11-03 05:40:00,13
12723,96.0,2012-11-03 05:20:00-2012-11-03 05:40:00,1
15265,44.0,2012-11-03 05:20:00-2012-11-03 05:40:00,7
14289,31.0,2012-11-03 05:20:00-2012-11-03 05:40:00,8
15490,47.0,2012-11-03 05:20:00-2012-11-03 05:40:00,28
12866,98.0,2012-11-03 05:20:00-2012-11-03 05:40:00,1
8835,44.0,2012-11-03 05:20:00-2012-11-03 05:40:00,1
14175,29.0,2012-11-03 05:20:00-2012-11-03 05:40:00,5
14659,36.0,2012-11-03 05:20:00-2012-11-03 05:40:00,13
18501,87.0,2012-11-03 05:20:00-2012-11-03 05:40:00,15
14733,37.0,2012-11-03 05:20:00-2012-11-03 05:40:00,5
11145,74.0,2012-11-03 05:20:00-2012-11-03 05:40:00,1
13309,16.0,2012-11-03 05:20:00-2012-11-03 05:40:00,10
17803,77.0,2012-11-03 05:20:00-2012-11-03 05:40:00,17
13743,23.0,2012-11-03 05:20:00-2012-11-03 05:40:00,4
11067,73.0,2012-11-03 05:20:00-2012-11-03 05:40:00,1
11296,76.0,2012-11-03 05:20:00-2012-11-03 05:40:00,1
16756,63.0,2012-11-03 05:20:00-2012-11-03 05:40:00,8
17210,69.0,2012-11-03 05:20:00-2012-11-03 05:40:00,3
16257,57.0,2012-11-03 05:20:00-2012-11-03 05:40:00,17
9826,57.0,2012-11-03 05:20:00-2012-11-03 05:40:00,1
16416,59.0,2012-11-03 05:20:00-2012-11-03 05:40:00,11
13598,21.0,2012-11-03 05:20:00-2012-11-03 05:40:00,5
18352,85.0,2012-11-03 05:20:00-2012-11-03 05:40:00,9
14936,4.0,2012-11-03 05:20:00-2012-11-03 05:40:00,3
13962,26.0,2012-11-03 05:20:00-2012-11-03 05:40:00,13
17727,76.0,2012-11-03 05:20:00-2012-11-03 05:40:00,15
15752,50.0,2012-11-03 05:20:00-2012-11-03 05:40:00,2
16030,54.0,2012-11-03 05:20:00-2012-11-03 05:40:00,12
17420,72.0,2012-11-03 05:20:00-2012-11-03 05:40:00,3
14810,38.0,2012-11-03 05:20:00-2012-11-03 05:40:00,11
11789,83.0,2012-11-03 05:20:00-2012-11-03 05:40:00,2
19096,96.0,2012-11-03 05:20:00-2012-11-03 05:40:00,19
14037,27.0,2012-11-03 05:20:00-2012-11-03 05:40:00,14
19020,95.0,2012-11-03 05:20:00-2012-11-03 05:40:00,12
17357,71.0,2012-11-03 05:20:00-2012-11-03 05:40:00,2
15570,48.0,2012-11-03 05:20:00-2012-11-03 05:40:00,22
14361,32.0,2012-11-03 05:20:00-2012-11-03 05:40:00,8
18943,94.0,2012-11-03 05:20:00-2012-11-03 05:40:00,14
13035,12.0,2012-11-03 05:20:00-2012-11-03 05:40:00,4
12972,11.0,2012-11-03 05:20:00-2012-11-03 05:40:00,2
16831,64.0,2012-11-03 05:20:00-2012-11-03 05:40:00,22
17570,74.0,2012-11-03 05:20:00-2012-11-03 05:40:00,16
14433,33.0,2012-11-03 05:20:00-2012-11-03 05:40:00,17
16105,55.0,2012-11-03 05:20:00-2012-11-03 05:40:00,2
18428,86.0,2012-11-03 05:20:00-2012-11-03 05:40:00,11
13888,25.0,2012-11-03 05:20:00-2012-11-03 05:40:00,13
15190,43.0,2012-11-03 05:20:00-2012-11-03 05:40:00,9
19167,97.0,2012-11-03 05:20:00-2012-11-03 05:40:00,5
17496,73.0,2012-11-03 05:20:00-2012-11-03 05:40:00,15
11865,84.0,2012-11-03 05:20:00-2012-11-03 05:40:00,1
13170,14.0,2012-11-03 05:20:00-2012-11-03 05:40:00,1
12502,93.0,2012-11-03 05:20:00-2012-11-03 05:40:00,1
9523,53.0,2012-11-03 05:20:00-2012-11-03 05:40:00,1
13103,13.0,2012-11-03 05:20:00-2012-11-03 05:40:00,5
16983,66.0,2012-11-03 05:20:00-2012-11-03 05:40:00,13
15414,46.0,2012-11-03 05:20:00-2012-11-03 05:40:00,13
16485,6.0,2012-11-03 05:20:00-2012-11-03 05:40:00,1
18048,80.0,2012-11-03 05:20:00-2012-11-03 05:40:00,1
18645,89.0,2012-11-03 05:20:00-2012-11-03 05:40:00,6
16908,65.0,2012-11-03 05:20:00-2012-11-03 05:40:00,11
15043,41.0,2012-11-03 05:20:00-2012-11-03 05:40:00,8
18199,83.0,2012-11-03 05:20:00-2012-11-03 05:40:00,12
17136,68.0,2012-11-03 05:20:00-2012-11-03 05:40:00,19
17650,75.0,2012-11-03 05:20:00-2012-11-03 05:40:00,7
15810,51.0,2012-11-03 05:20:00-2012-11-03 05:40:00,3
15956,53.0,2012-11-03 05:20:00-2012-11-03 05:40:00,9
16554,60.0,2012-11-03 05:20:00-2012-11-03 05:40:00,6
15648,49.0,2012-11-03 05:20:00-2012-11-03 05:40:00,2
19240,98.0,2012-11-03 05:20:00-2012-11-03 05:40:00,7
16180,56.0,2012-11-03 05:20:00-2012-11-03 05:40:00,4
17059,67.0,2012-11-03 05:20:00-2012-11-03 05:40:00,32
14583,35.0,2012-11-03 05:20:00-2012-11-03 05:40:00,14
13670,22.0,2012-11-03 05:20:00-2012-11-03 05:40:00,9
15883,52.0,2012-11-03 05:20:00-2012-11-03 05:40:00,9
18574,88.0,2012-11-03 05:20:00-2012-11-03 05:40:00,7
15341,45.0,2012-11-03 05:20:00-2012-11-03 05:40:00,3
18200,83.0,2012-11-03 05:40:00-2012-11-03 06:00:00,6
13814,24.0,2012-11-03 05:40:00-2012-11-03 06:00:00,8
14734,37.0,2012-11-03 05:40:00-2012-11-03 06:00:00,17
18353,85.0,2012-11-03 05:40:00-2012-11-03 06:00:00,23
13171,14.0,2012-11-03 05:40:00-2012-11-03 06:00:00,3
18870,93.0,2012-11-03 05:40:00-2012-11-03 06:00:00,9
17497,73.0,2012-11-03 05:40:00-2012-11-03 06:00:00,17
14434,33.0,2012-11-03 05:40:00-2012-11-03 06:00:00,30
18802,92.0,2012-11-03 05:40:00-2012-11-03 06:00:00,3
8376,38.0,2012-11-03 05:40:00-2012-11-03 06:00:00,1
13104,13.0,2012-11-03 05:40:00-2012-11-03 06:00:00,11
18575,88.0,2012-11-03 05:40:00-2012-11-03 06:00:00,7
15884,52.0,2012-11-03 05:40:00-2012-11-03 06:00:00,19
16555,60.0,2012-11-03 05:40:00-2012-11-03 06:00:00,2
18646,89.0,2012-11-03 05:40:00-2012-11-03 06:00:00,3
12019,86.0,2012-11-03 05:40:00-2012-11-03 06:00:00,1
16031,54.0,2012-11-03 05:40:00-2012-11-03 06:00:00,6
13599,21.0,2012-11-03 05:40:00-2012-11-03 06:00:00,9
15266,44.0,2012-11-03 05:40:00-2012-11-03 06:00:00,19
14811,38.0,2012-11-03 05:40:00-2012-11-03 06:00:00,13
9601,54.0,2012-11-03 05:40:00-2012-11-03 06:00:00,1
14290,31.0,2012-11-03 05:40:00-2012-11-03 06:00:00,1
8836,44.0,2012-11-03 05:40:00-2012-11-03 06:00:00,1
6755,15.0,2012-11-03 05:40:00-2012-11-03 06:00:00,1
18049,80.0,2012-11-03 05:40:00-2012-11-03 06:00:00,2
8989,46.0,2012-11-03 05:40:00-2012-11-03 06:00:00,2
15753,50.0,2012-11-03 05:40:00-2012-11-03 06:00:00,1
9749,56.0,2012-11-03 05:40:00-2012-11-03 06:00:00,1
14937,4.0,2012-11-03 05:40:00-2012-11-03 06:00:00,2
13744,23.0,2012-11-03 05:40:00-2012-11-03 06:00:00,16
13378,17.0,2012-11-03 05:40:00-2012-11-03 06:00:00,2
16909,65.0,2012-11-03 05:40:00-2012-11-03 06:00:00,14
14660,36.0,2012-11-03 05:40:00-2012-11-03 06:00:00,9
18429,86.0,2012-11-03 05:40:00-2012-11-03 06:00:00,5
18706,9.0,2012-11-03 05:40:00-2012-11-03 06:00:00,2
19307,99.0,2012-11-03 05:40:00-2012-11-03 06:00:00,1
16984,66.0,2012-11-03 05:40:00-2012-11-03 06:00:00,16
16682,62.0,2012-11-03 05:40:00-2012-11-03 06:00:00,3
12168,88.0,2012-11-03 05:40:00-2012-11-03 06:00:00,1
17060,67.0,2012-11-03 05:40:00-2012-11-03 06:00:00,21
19241,98.0,2012-11-03 05:40:00-2012-11-03 06:00:00,12
17271,7.0,2012-11-03 05:40:00-2012-11-03 06:00:00,1
15415,46.0,2012-11-03 05:40:00-2012-11-03 06:00:00,28
17421,72.0,2012-11-03 05:40:00-2012-11-03 06:00:00,4
17137,68.0,2012-11-03 05:40:00-2012-11-03 06:00:00,13
15044,41.0,2012-11-03 05:40:00-2012-11-03 06:00:00,9
19097,96.0,2012-11-03 05:40:00-2012-11-03 06:00:00,9
17651,75.0,2012-11-03 05:40:00-2012-11-03 06:00:00,16
14875,39.0,2012-11-03 05:40:00-2012-11-03 06:00:00,3
15957,53.0,2012-11-03 05:40:00-2012-11-03 06:00:00,17
14584,35.0,2012-11-03 05:40:00-2012-11-03 06:00:00,14
13514,2.0,2012-11-03 05:40:00-2012-11-03 06:00:00,2
16181,56.0,2012-11-03 05:40:00-2012-11-03 06:00:00,3
15811,51.0,2012-11-03 05:40:00-2012-11-03 06:00:00,3
12973,11.0,2012-11-03 05:40:00-2012-11-03 06:00:00,1
14038,27.0,2012-11-03 05:40:00-2012-11-03 06:00:00,12
9064,47.0,2012-11-03 05:40:00-2012-11-03 06:00:00,1
15571,48.0,2012-11-03 05:40:00-2012-11-03 06:00:00,10
18944,94.0,2012-11-03 05:40:00-2012-11-03 06:00:00,14
16832,64.0,2012-11-03 05:40:00-2012-11-03 06:00:00,31
14362,32.0,2012-11-03 05:40:00-2012-11-03 06:00:00,7
16106,55.0,2012-11-03 05:40:00-2012-11-03 06:00:00,9
13889,25.0,2012-11-03 05:40:00-2012-11-03 06:00:00,19
19168,97.0,2012-11-03 05:40:00-2012-11-03 06:00:00,1
13671,22.0,2012-11-03 05:40:00-2012-11-03 06:00:00,19
17883,78.0,2012-11-03 05:40:00-2012-11-03 06:00:00,4
16339,58.0,2012-11-03 05:40:00-2012-11-03 06:00:00,10
17954,79.0,2012-11-03 05:40:00-2012-11-03 06:00:00,9
17571,74.0,2012-11-03 05:40:00-2012-11-03 06:00:00,19
15191,43.0,2012-11-03 05:40:00-2012-11-03 06:00:00,29
15649,49.0,2012-11-03 05:40:00-2012-11-03 06:00:00,5
8300,37.0,2012-11-03 05:40:00-2012-11-03 06:00:00,2
19021,95.0,2012-11-03 05:40:00-2012-11-03 06:00:00,20
14508,34.0,2012-11-03 05:40:00-2012-11-03 06:00:00,20
15117,42.0,2012-11-03 05:40:00-2012-11-03 06:00:00,15
8912,45.0,2012-11-03 05:40:00-2012-11-03 06:00:00,1
13963,26.0,2012-11-03 05:40:00-2012-11-03 06:00:00,10
15342,45.0,2012-11-03 05:40:00-2012-11-03 06:00:00,7
16757,63.0,2012-11-03 05:40:00-2012-11-03 06:00:00,12
13440,18.0,2012-11-03 05:40:00-2012-11-03 06:00:00,3
12951,100.0,2012-11-03 05:40:00-2012-11-03 06:00:00,2
13310,16.0,2012-11-03 05:40:00-2012-11-03 06:00:00,5
13239,15.0,2012-11-03 05:40:00-2012-11-03 06:00:00,11
16486,6.0,2012-11-03 05:40:00-2012-11-03 06:00:00,4
17211,69.0,2012-11-03 05:40:00-2012-11-03 06:00:00,4
18276,84.0,2012-11-03 05:40:00-2012-11-03 06:00:00,23
16417,59.0,2012-11-03 05:40:00-2012-11-03 06:00:00,12
15491,47.0,2012-11-03 05:40:00-2012-11-03 06:00:00,22
17728,76.0,2012-11-03 05:40:00-2012-11-03 06:00:00,24
17804,77.0,2012-11-03 05:40:00-2012-11-03 06:00:00,19
18502,87.0,2012-11-03 05:40:00-2012-11-03 06:00:00,2
13036,12.0,2012-11-03 05:40:00-2012-11-03 06:00:00,14
16258,57.0,2012-11-03 05:40:00-2012-11-03 06:00:00,23
14109,28.0,2012-11-03 05:40:00-2012-11-03 06:00:00,5
12577,94.0,2012-11-03 05:40:00-2012-11-03 06:00:00,2
17307,70.0,2012-11-03 05:40:00-2012-11-03 06:00:00,1
11068,73.0,2012-11-03 05:40:00-2012-11-03 06:00:00,1
12020,86.0,2012-11-03 06:00:00-2012-11-03 06:20:00,1
11790,83.0,2012-11-03 06:00:00-2012-11-03 06:20:00,1
15885,52.0,2012-11-03 06:00:00-2012-11-03 06:20:00,22
14291,31.0,2012-11-03 06:00:00-2012-11-03 06:20:00,8
17422,72.0,2012-11-03 06:00:00-2012-11-03 06:20:00,8
19098,96.0,2012-11-03 06:00:00-2012-11-03 06:20:00,8
14363,32.0,2012-11-03 06:00:00-2012-11-03 06:20:00,17
9141,48.0,2012-11-03 06:00:00-2012-11-03 06:20:00,2
8081,34.0,2012-11-03 06:00:00-2012-11-03 06:20:00,1
18945,94.0,2012-11-03 06:00:00-2012-11-03 06:20:00,13
17498,73.0,2012-11-03 06:00:00-2012-11-03 06:20:00,16
18647,89.0,2012-11-03 06:00:00-2012-11-03 06:20:00,4
15709,5.0,2012-11-03 06:00:00-2012-11-03 06:20:00,3
19242,98.0,2012-11-03 06:00:00-2012-11-03 06:20:00,23
13172,14.0,2012-11-03 06:00:00-2012-11-03 06:20:00,2
13672,22.0,2012-11-03 06:00:00-2012-11-03 06:20:00,13
17138,68.0,2012-11-03 06:00:00-2012-11-03 06:20:00,17
14876,39.0,2012-11-03 06:00:00-2012-11-03 06:20:00,2
17805,77.0,2012-11-03 06:00:00-2012-11-03 06:20:00,15
15343,45.0,2012-11-03 06:00:00-2012-11-03 06:20:00,20
16910,65.0,2012-11-03 06:00:00-2012-11-03 06:20:00,22
13745,23.0,2012-11-03 06:00:00-2012-11-03 06:20:00,19
14812,38.0,2012-11-03 06:00:00-2012-11-03 06:20:00,23
13105,13.0,2012-11-03 06:00:00-2012-11-03 06:20:00,7
16032,54.0,2012-11-03 06:00:00-2012-11-03 06:20:00,13
14435,33.0,2012-11-03 06:00:00-2012-11-03 06:20:00,30
18201,83.0,2012-11-03 06:00:00-2012-11-03 06:20:00,7
19022,95.0,2012-11-03 06:00:00-2012-11-03 06:20:00,11
17729,76.0,2012-11-03 06:00:00-2012-11-03 06:20:00,10
15416,46.0,2012-11-03 06:00:00-2012-11-03 06:20:00,7
15572,48.0,2012-11-03 06:00:00-2012-11-03 06:20:00,21
15754,50.0,2012-11-03 06:00:00-2012-11-03 06:20:00,5
15267,44.0,2012-11-03 06:00:00-2012-11-03 06:20:00,34
14938,4.0,2012-11-03 06:00:00-2012-11-03 06:20:00,10
13600,21.0,2012-11-03 06:00:00-2012-11-03 06:20:00,6
13379,17.0,2012-11-03 06:00:00-2012-11-03 06:20:00,5
18012,8.0,2012-11-03 06:00:00-2012-11-03 06:20:00,2
18354,85.0,2012-11-03 06:00:00-2012-11-03 06:20:00,20
15650,49.0,2012-11-03 06:00:00-2012-11-03 06:20:00,12
15118,42.0,2012-11-03 06:00:00-2012-11-03 06:20:00,24
15192,43.0,2012-11-03 06:00:00-2012-11-03 06:20:00,15
13311,16.0,2012-11-03 06:00:00-2012-11-03 06:20:00,6
17955,79.0,2012-11-03 06:00:00-2012-11-03 06:20:00,7
16985,66.0,2012-11-03 06:00:00-2012-11-03 06:20:00,21
16683,62.0,2012-11-03 06:00:00-2012-11-03 06:20:00,4
16418,59.0,2012-11-03 06:00:00-2012-11-03 06:20:00,13
19308,99.0,2012-11-03 06:00:00-2012-11-03 06:20:00,5
15045,41.0,2012-11-03 06:00:00-2012-11-03 06:20:00,18
18576,88.0,2012-11-03 06:00:00-2012-11-03 06:20:00,12
13515,2.0,2012-11-03 06:00:00-2012-11-03 06:20:00,1
16182,56.0,2012-11-03 06:00:00-2012-11-03 06:20:00,9
16107,55.0,2012-11-03 06:00:00-2012-11-03 06:20:00,13
14991,40.0,2012-11-03 06:00:00-2012-11-03 06:20:00,1
17884,78.0,2012-11-03 06:00:00-2012-11-03 06:20:00,3
17061,67.0,2012-11-03 06:00:00-2012-11-03 06:20:00,37
13240,15.0,2012-11-03 06:00:00-2012-11-03 06:20:00,11
16833,64.0,2012-11-03 06:00:00-2012-11-03 06:20:00,42
13890,25.0,2012-11-03 06:00:00-2012-11-03 06:20:00,30
13815,24.0,2012-11-03 06:00:00-2012-11-03 06:20:00,9
16487,6.0,2012-11-03 06:00:00-2012-11-03 06:20:00,2
19169,97.0,2012-11-03 06:00:00-2012-11-03 06:20:00,6
12974,11.0,2012-11-03 06:00:00-2012-11-03 06:20:00,4
14039,27.0,2012-11-03 06:00:00-2012-11-03 06:20:00,23
18503,87.0,2012-11-03 06:00:00-2012-11-03 06:20:00,10
17212,69.0,2012-11-03 06:00:00-2012-11-03 06:20:00,6
14585,35.0,2012-11-03 06:00:00-2012-11-03 06:20:00,33
15958,53.0,2012-11-03 06:00:00-2012-11-03 06:20:00,19
14110,28.0,2012-11-03 06:00:00-2012-11-03 06:20:00,2
10990,72.0,2012-11-03 06:00:00-2012-11-03 06:20:00,1
11146,74.0,2012-11-03 06:00:00-2012-11-03 06:20:00,2
16758,63.0,2012-11-03 06:00:00-2012-11-03 06:20:00,14
14509,34.0,2012-11-03 06:00:00-2012-11-03 06:20:00,22
17572,74.0,2012-11-03 06:00:00-2012-11-03 06:20:00,17
15492,47.0,2012-11-03 06:00:00-2012-11-03 06:20:00,42
14176,29.0,2012-11-03 06:00:00-2012-11-03 06:20:00,2
18871,93.0,2012-11-03 06:00:00-2012-11-03 06:20:00,2
9827,57.0,2012-11-03 06:00:00-2012-11-03 06:20:00,1
16556,60.0,2012-11-03 06:00:00-2012-11-03 06:20:00,2
12578,94.0,2012-11-03 06:00:00-2012-11-03 06:20:00,1
17272,7.0,2012-11-03 06:00:00-2012-11-03 06:20:00,2
17652,75.0,2012-11-03 06:00:00-2012-11-03 06:20:00,15
15812,51.0,2012-11-03 06:00:00-2012-11-03 06:20:00,7
16259,57.0,2012-11-03 06:00:00-2012-11-03 06:20:00,27
16615,61.0,2012-11-03 06:00:00-2012-11-03 06:20:00,2
14735,37.0,2012-11-03 06:00:00-2012-11-03 06:20:00,9
13964,26.0,2012-11-03 06:00:00-2012-11-03 06:20:00,17
14661,36.0,2012-11-03 06:00:00-2012-11-03 06:20:00,5
18277,84.0,2012-11-03 06:00:00-2012-11-03 06:20:00,23
13037,12.0,2012-11-03 06:00:00-2012-11-03 06:20:00,8
16340,58.0,2012-11-03 06:00:00-2012-11-03 06:20:00,13
18430,86.0,2012-11-03 06:00:00-2012-11-03 06:20:00,11
15573,48.0,2012-11-03 06:20:00-2012-11-03 06:40:00,28
15046,41.0,2012-11-03 06:20:00-2012-11-03 06:40:00,25
18946,94.0,2012-11-03 06:20:00-2012-11-03 06:40:00,12
